,batch,epoch,first_picks_top_1,first_picks_top_2,first_picks_top_3,loss,top1,top2,top3
583,583,0,44.305962324142456,63.829922676086426,72.37350344657898,1443.29833984375,0.45995980501174927,0.6662758588790894,0.7941371202468872
584,584,0,33.88810455799103,53.48150134086609,64.26684260368347,3318.19775390625,0.4241006076335907,0.641409158706665,0.7767645120620728
585,585,0,38.898950815200806,56.077754497528076,69.02502179145813,2920.293701171875,0.4506961703300476,0.6617868542671204,0.7885109186172485
586,586,0,37.62572407722473,54.21190857887268,69.2110538482666,2759.21533203125,0.45391646027565,0.6529407501220703,0.7807651162147522
587,587,0,37.32162415981293,60.13389825820923,72.19226956367493,3143.001708984375,0.461259126663208,0.6861816644668579,0.804602861404419
588,588,0,40.04899561405182,59.551191329956055,71.52167558670044,2374.747314453125,0.4503362774848938,0.6649478077888489,0.7853814363479614
589,589,0,35.17252802848816,55.50530552864075,73.73362183570862,3248.49169921875,0.4502302408218384,0.6689156889915466,0.7979658842086792
590,590,0,45.18676996231079,62.18909025192261,73.34703803062439,2885.428955078125,0.4634658694267273,0.6715765595436096,0.8022419214248657
591,591,0,31.614896655082703,50.22667646408081,64.42155838012695,3482.5029296875,0.4250243306159973,0.629197895526886,0.7648725509643555
592,592,0,37.027111649513245,60.42187213897705,70.19852995872498,2905.09521484375,0.445060670375824,0.6710913181304932,0.7968621850013733
593,593,0,36.340972781181335,53.83676886558533,68.00100207328796,3937.427001953125,0.4593653678894043,0.6849080324172974,0.803288459777832
594,594,0,37.03864514827728,53.492456674575806,66.70501232147217,3435.489990234375,0.44533687829971313,0.666567325592041,0.7919251322746277
595,595,0,37.37796247005463,59.142160415649414,69.5421576499939,3398.946533203125,0.43235746026039124,0.6469306945800781,0.7780696153640747
596,596,0,37.887364625930786,57.10650682449341,68.39030385017395,3244.316650390625,0.44688159227371216,0.6689851880073547,0.8004768490791321
597,597,0,41.14128053188324,62.08944916725159,71.89404964447021,3488.705810546875,0.4669933617115021,0.6749082803726196,0.79585862159729
598,598,0,39.73199129104614,60.20664572715759,69.73556876182556,2884.981201171875,0.45422297716140747,0.6690288782119751,0.7886928915977478
599,599,0,38.05953562259674,52.90251970291138,65.57387709617615,3538.291015625,0.44724634289741516,0.6497561931610107,0.7780061364173889
600,600,0,36.47955060005188,59.69871282577515,69.22975182533264,3355.652587890625,0.42285481095314026,0.637502908706665,0.7719742655754089
601,601,0,36.47261559963226,52.2261917591095,63.23227882385254,2716.891357421875,0.44948017597198486,0.662835419178009,0.7876879572868347
602,602,0,36.88057065010071,55.47567009925842,66.3504958152771,2542.27880859375,0.43869665265083313,0.6549270153045654,0.7752094268798828
603,603,0,39.68585729598999,61.793601512908936,71.22441530227661,3340.495849609375,0.4492337703704834,0.674170732498169,0.7972562909126282
604,604,0,35.81292927265167,51.402461528778076,64.09425139427185,2728.201904296875,0.43038833141326904,0.6436927318572998,0.7772433757781982
605,605,0,42.665717005729675,60.3451669216156,72.14711904525757,3334.886962890625,0.4556881785392761,0.6713051795959473,0.8033360242843628
606,606,0,42.6980197429657,62.42455840110779,73.05882573127747,3265.724365234375,0.4693533778190613,0.6897944808006287,0.8014746308326721
607,607,0,33.294677734375,56.592750549316406,69.4767713546753,2545.74658203125,0.44462698698043823,0.6689649820327759,0.7985275387763977
608,608,0,39.248910546302795,57.274627685546875,68.57326030731201,2479.621337890625,0.43851882219314575,0.6606802940368652,0.7875701785087585
609,609,0,39.842814207077026,55.30480146408081,68.49585175514221,3021.1787109375,0.45065170526504517,0.6639877557754517,0.7856836915016174
610,610,0,36.4577054977417,58.31567049026489,71.54780626296997,2354.20068359375,0.44662386178970337,0.6585477590560913,0.78422611951828
611,611,0,36.44656836986542,51.779717206954956,66.87429547309875,3519.822509765625,0.43376338481903076,0.6453343629837036,0.7819681167602539
612,612,0,40.93300402164459,59.82935428619385,70.94932198524475,3312.564697265625,0.46052098274230957,0.6678003072738647,0.7982826232910156
613,613,0,37.60472536087036,52.41462588310242,64.49741125106812,2390.134521484375,0.45463091135025024,0.6554346680641174,0.7830547094345093
614,614,0,37.23643720149994,54.1006863117218,64.85697627067566,2436.859619140625,0.4537878632545471,0.6662645936012268,0.7854876518249512
615,615,0,39.12222981452942,58.27302932739258,69.56039071083069,2716.102294921875,0.4362257122993469,0.6631674766540527,0.7888435125350952
616,616,0,39.275601506233215,56.91882371902466,68.658047914505,2149.400390625,0.4496762156486511,0.6603334546089172,0.7927865982055664
617,617,0,38.35504651069641,55.41110634803772,69.49970722198486,3403.21240234375,0.4487583637237549,0.6614479422569275,0.783339262008667
618,618,0,42.51217842102051,57.37190246582031,69.81574892997742,3156.76904296875,0.456642210483551,0.6696354746818542,0.7924182415008545
619,619,0,44.588300585746765,61.73856258392334,70.21136283874512,2365.362548828125,0.4522252678871155,0.6861481666564941,0.7961806058883667
620,620,0,36.033618450164795,58.15507173538208,68.30431818962097,2387.36328125,0.45158329606056213,0.6712165474891663,0.7923333644866943
621,621,0,37.14861273765564,54.32390570640564,69.07705068588257,2674.08251953125,0.46899229288101196,0.6862895488739014,0.8023685812950134
622,622,0,41.58310294151306,60.60781478881836,73.59251976013184,2181.59716796875,0.449212908744812,0.6697649955749512,0.7982131838798523
623,623,0,35.490089654922485,54.49828505516052,65.64729809761047,3221.13037109375,0.45117753744125366,0.6703826785087585,0.7903196215629578
624,624,0,42.316147685050964,61.04951500892639,71.08935713768005,3001.238037109375,0.4625139832496643,0.682175874710083,0.8016116619110107
625,625,0,36.58650815486908,57.2978138923645,70.05846500396729,2248.700439453125,0.4603329300880432,0.6713770627975464,0.7913913130760193
626,626,0,35.73710024356842,54.16727662086487,65.5318558216095,2136.09814453125,0.445163369178772,0.6587831974029541,0.7928927540779114
627,627,0,37.74926960468292,59.40636992454529,71.12212777137756,2790.85302734375,0.4579735994338989,0.6709979772567749,0.79546058177948
628,628,0,41.49850606918335,62.11993098258972,74.81505274772644,2304.400634765625,0.44340723752975464,0.6644274592399597,0.7872434258460999
629,629,0,34.63544547557831,54.09517288208008,68.77149939537048,2950.739501953125,0.4547288715839386,0.6707115173339844,0.7923904657363892
630,630,0,40.58776497840881,56.09939694404602,71.09933495521545,2760.310791015625,0.4414653778076172,0.6494326591491699,0.7890546321868896
631,631,0,40.36768972873688,56.86144232749939,67.62572526931763,2249.8876953125,0.45474299788475037,0.6635836362838745,0.7872250080108643
632,632,0,38.560646772384644,61.06333136558533,72.89829850196838,2086.09375,0.4582846760749817,0.6708561778068542,0.7978318929672241
633,633,0,35.04919409751892,51.59779191017151,67.2467589378357,2676.98779296875,0.45365700125694275,0.6642021536827087,0.7941802144050598
634,634,0,34.17051434516907,50.8536696434021,61.7102324962616,2359.693603515625,0.43066608905792236,0.643076479434967,0.7726081609725952
635,635,0,39.631181955337524,58.193379640579224,69.96335983276367,2653.02099609375,0.4401554465293884,0.6510724425315857,0.7786576747894287
636,636,0,30.891820788383484,53.07372808456421,66.05074405670166,2632.56298828125,0.43406209349632263,0.6484400033950806,0.7778348922729492
637,637,0,41.17570221424103,61.325180530548096,72.58687019348145,1938.36474609375,0.4617854654788971,0.676526665687561,0.7930265069007874
638,638,0,38.581183552742004,61.63775324821472,75.14957785606384,2222.617431640625,0.45372265577316284,0.6636173725128174,0.7948628664016724
639,639,0,35.57547926902771,58.59720706939697,68.0104672908783,2686.494140625,0.427470862865448,0.6607098579406738,0.7821965217590332
640,640,0,37.34045326709747,61.23696565628052,74.15763139724731,2595.246337890625,0.47763484716415405,0.6777887940406799,0.8054032325744629
641,641,0,34.54672396183014,52.725112438201904,68.66418719291687,1165.25439453125,0.4527971148490906,0.655943751335144,0.7878771424293518
642,642,0,30.890560150146484,47.45677709579468,60.40545105934143,2827.12353515625,0.447609007358551,0.6595464944839478,0.7842546701431274
643,643,0,41.28122329711914,57.802653312683105,71.33821845054626,1724.762451171875,0.4532509446144104,0.6648673415184021,0.7950565814971924
644,644,0,36.15023195743561,56.807148456573486,71.34702801704407,3861.371826171875,0.4464895725250244,0.6562277674674988,0.790995180606842
645,645,0,38.561028242111206,54.67670559883118,68.11155080795288,3156.31689453125,0.43978238105773926,0.6488206386566162,0.7812042236328125
646,646,0,38.65172564983368,56.76014423370361,71.07844948768616,3101.5234375,0.4528922438621521,0.6623872518539429,0.7872199416160583
647,647,0,38.24305832386017,57.068270444869995,69.9809193611145,4021.09765625,0.45030301809310913,0.6653130054473877,0.790357232093811
648,648,0,35.53917407989502,60.166752338409424,73.09702634811401,2293.699462890625,0.4532366394996643,0.6741891503334045,0.7983253598213196
649,649,0,43.46008896827698,61.84350848197937,74.36230778694153,4848.19921875,0.4447161555290222,0.6601820588111877,0.7892542481422424
650,650,0,38.78509700298309,58.53649973869324,71.65053486824036,5241.45458984375,0.43377065658569336,0.6554160714149475,0.7864822745323181
651,651,0,35.972750186920166,54.46819067001343,65.80891013145447,3617.8251953125,0.4354446530342102,0.6571523547172546,0.784831166267395
652,652,0,42.97984838485718,59.493738412857056,71.48054242134094,2947.70361328125,0.45604681968688965,0.6760983467102051,0.804290235042572
653,653,0,39.00451362133026,57.13403820991516,67.68249273300171,4755.3974609375,0.45228517055511475,0.6642166972160339,0.7904078960418701
654,654,0,37.93500363826752,57.996177673339844,71.12664580345154,3326.041015625,0.44144710898399353,0.6661982536315918,0.7922624945640564
655,655,0,35.649946331977844,54.85624670982361,69.91817951202393,4404.517578125,0.43243172764778137,0.6509622931480408,0.7783161401748657
656,656,0,43.52656006813049,62.27654814720154,74.71444010734558,4791.9599609375,0.4499472677707672,0.6660287976264954,0.7880246639251709
657,657,0,44.03178691864014,60.69630980491638,72.22880125045776,3504.813720703125,0.45751437544822693,0.6720733642578125,0.7936806678771973
658,658,0,41.16312861442566,58.31615328788757,71.64785265922546,3091.209716796875,0.4612359404563904,0.6676461100578308,0.7895588874816895
659,659,0,42.120182514190674,60.300105810165405,72.92348146438599,3909.476318359375,0.45995742082595825,0.6793299913406372,0.7973741888999939
660,660,0,40.71926474571228,58.634865283966064,71.32041454315186,3417.019287109375,0.46030786633491516,0.6694908738136292,0.7960525751113892
661,661,0,39.47553634643555,56.94517493247986,67.54502654075623,3059.356201171875,0.4486669600009918,0.6685075163841248,0.7892953157424927
662,662,0,40.501946210861206,61.96715831756592,75.39440393447876,3230.696044921875,0.4593646228313446,0.6720658540725708,0.792966365814209
663,663,0,41.2498414516449,61.004799604415894,74.42161440849304,3260.536376953125,0.4489317536354065,0.6684186458587646,0.7978522777557373
664,664,0,36.571040749549866,53.92281413078308,66.85872673988342,2497.068603515625,0.44552844762802124,0.6578510999679565,0.7915021181106567
665,665,0,43.73372495174408,65.03100991249084,79.93361949920654,4240.17138671875,0.4605942368507385,0.6876077651977539,0.8041324615478516
666,666,0,39.37668204307556,58.116936683654785,67.67060160636902,3646.409423828125,0.45148301124572754,0.6647025346755981,0.790310800075531
667,667,0,35.68144738674164,57.53870606422424,69.85587477684021,3241.95703125,0.4560317099094391,0.6739889979362488,0.7963756918907166
668,668,0,39.73938524723053,58.04525017738342,69.58457827568054,3183.890869140625,0.4503667652606964,0.6660656332969666,0.792487621307373
669,669,0,41.01637601852417,57.20669627189636,69.58208084106445,3120.437255859375,0.4731803834438324,0.6912216544151306,0.8079674243927002
670,670,0,34.366196393966675,54.64405417442322,67.01253652572632,2612.261962890625,0.46004384756088257,0.6680002212524414,0.7925243377685547
671,671,0,38.4050726890564,58.40842127799988,71.38140797615051,3603.560546875,0.43374860286712646,0.6591955423355103,0.7839235663414001
672,672,0,39.18403089046478,53.35531830787659,68.26926469802856,3243.360107421875,0.4749830365180969,0.6859489679336548,0.8047667145729065
673,673,0,36.48296594619751,57.80534744262695,68.82386803627014,2967.6005859375,0.45103275775909424,0.6685905456542969,0.7946133017539978
674,674,0,35.376715660095215,56.18845820426941,66.92820191383362,2841.29638671875,0.4324914813041687,0.6478938460350037,0.7742304801940918
675,675,0,37.345314025878906,52.22933888435364,65.73192477226257,3007.063232421875,0.46096301078796387,0.6789419054985046,0.8038772344589233
676,676,0,38.0709707736969,59.18351411819458,68.36122870445251,2651.40234375,0.4443650245666504,0.6609677076339722,0.785863995552063
677,677,0,37.0154082775116,53.567761182785034,65.96001386642456,3187.90283203125,0.44427523016929626,0.6575907468795776,0.7798442244529724
678,678,0,37.315574288368225,56.25009536743164,69.06201839447021,2938.350341796875,0.46165403723716736,0.6785101890563965,0.8028160929679871
679,679,0,41.505926847457886,55.88048696517944,66.896653175354,2856.654541015625,0.4567583501338959,0.6645671725273132,0.7906884551048279
680,680,0,34.432584047317505,51.748210191726685,62.59612441062927,2616.302490234375,0.439303457736969,0.6521635055541992,0.7775888442993164
681,681,0,41.068196296691895,59.32554006576538,72.02948927879333,3066.50439453125,0.4537947177886963,0.6713329553604126,0.7944541573524475
682,682,0,35.92545688152313,54.68549132347107,67.03824400901794,2652.103759765625,0.45053526759147644,0.6615478992462158,0.7844736576080322
683,683,0,36.890533566474915,59.295183420181274,72.3677396774292,3017.57470703125,0.45675402879714966,0.6689869165420532,0.7900437116622925
684,684,0,33.946749567985535,48.10869097709656,62.979018688201904,2750.11376953125,0.4292052984237671,0.6389094591140747,0.7664543986320496
685,685,0,38.181087374687195,54.36007380485535,70.24825811386108,2676.155029296875,0.4418374001979828,0.6519884467124939,0.7856190800666809
686,686,0,39.65789973735809,58.75416398048401,69.71718668937683,2424.934814453125,0.43350082635879517,0.6508865356445312,0.7799078822135925
687,687,0,40.99222719669342,58.55574607849121,70.40062546730042,2835.31884765625,0.4545099437236786,0.6645735502243042,0.7930105924606323
688,688,0,34.24442410469055,52.743709087371826,69.97822523117065,2521.009765625,0.4452422261238098,0.6596394777297974,0.7852920293807983
689,689,0,41.96840822696686,56.471431255340576,73.1744110584259,2786.23046875,0.455966591835022,0.6629798412322998,0.7980552315711975
690,690,0,41.732028126716614,58.57621431350708,70.37966847419739,2550.357177734375,0.4489862024784088,0.6572415828704834,0.791754424571991
691,691,0,33.79110097885132,49.94722902774811,67.57742762565613,2629.15869140625,0.4554193615913391,0.6681671142578125,0.7909578084945679
692,692,0,36.89015209674835,55.639684200286865,68.27605962753296,2419.564697265625,0.4387574791908264,0.6689813137054443,0.7930095195770264
693,693,0,40.509772300720215,57.19709396362305,69.8394775390625,2753.389892578125,0.4461299180984497,0.6696521043777466,0.7923597097396851
694,694,0,33.87792110443115,56.51388764381409,69.16830539703369,2715.446044921875,0.4274456202983856,0.6457796096801758,0.7812605500221252
695,695,0,40.41586220264435,59.29362177848816,69.97486352920532,2385.373046875,0.4542410373687744,0.6693547964096069,0.7883703708648682
696,696,0,32.96051025390625,51.88687443733215,65.90899229049683,3089.8232421875,0.444756418466568,0.6669719815254211,0.7867887616157532
697,697,0,32.712504267692566,56.99340105056763,72.78319001197815,1388.8765869140625,0.43879273533821106,0.6601279973983765,0.7952065467834473
698,698,0,36.09520196914673,56.709474325180054,66.99890494346619,3698.083740234375,0.4490277171134949,0.659304678440094,0.7932660579681396
699,699,0,40.575289726257324,61.12352013587952,70.88153958320618,2054.760986328125,0.4547896981239319,0.6780701279640198,0.8000194430351257
700,700,0,40.52119255065918,60.898804664611816,73.84523153305054,3925.797119140625,0.44587942957878113,0.6591348052024841,0.7886464595794678
701,701,0,39.338138699531555,61.658161878585815,71.0020661354065,4291.2138671875,0.4652683734893799,0.6787794232368469,0.8012071847915649
702,702,0,36.01390719413757,53.16426753997803,66.51611328125,2323.676025390625,0.4429803490638733,0.6483368873596191,0.7755074501037598
703,703,0,36.48129999637604,60.37023663520813,75.36627650260925,5049.3505859375,0.424606591463089,0.6492792367935181,0.7799639701843262
704,704,0,38.187044858932495,60.23327112197876,70.50503492355347,5153.82861328125,0.4418863356113434,0.6685904264450073,0.7972828149795532
705,705,0,36.94412410259247,57.31601119041443,71.10283374786377,4197.2431640625,0.4330141842365265,0.6630769371986389,0.7878146171569824
706,706,0,39.68028426170349,57.30697512626648,68.15407276153564,3039.75634765625,0.4471012353897095,0.6545314192771912,0.7761571407318115
707,707,0,38.011911511421204,60.51638126373291,73.08231592178345,5573.47314453125,0.46456605195999146,0.6777394413948059,0.8044325709342957
708,708,0,36.911964416503906,60.26254892349243,74.43771958351135,5210.5205078125,0.4464409351348877,0.6725970506668091,0.7950046062469482
709,709,0,40.882959961891174,58.51891040802002,70.0692355632782,3197.364013671875,0.4540420472621918,0.6696360111236572,0.7941464781761169
710,710,0,33.83438289165497,52.95761823654175,68.84862184524536,3178.920654296875,0.4446900188922882,0.6412099599838257,0.7751976251602173
711,711,0,39.54657018184662,61.341750621795654,71.70789241790771,4108.04052734375,0.4425855278968811,0.6633171439170837,0.7922416925430298
712,712,0,39.13322687149048,57.164740562438965,69.12816166877747,3091.47216796875,0.44431018829345703,0.6513628363609314,0.7793048620223999
713,713,0,42.51150190830231,61.911386251449585,75.01981258392334,4162.55419921875,0.45362553000450134,0.6753768920898438,0.800848662853241
714,714,0,39.680084586143494,60.48392653465271,73.11986684799194,4145.99560546875,0.45046520233154297,0.6604726314544678,0.7849838733673096
715,715,0,38.49118947982788,56.87345266342163,69.71555948257446,3832.151611328125,0.45267295837402344,0.6633886098861694,0.7919502258300781
716,716,0,44.6963757276535,65.8935010433197,74.18036460876465,3256.13720703125,0.45145365595817566,0.669961154460907,0.7924053072929382
717,717,0,35.67509353160858,55.491381883621216,67.84836053848267,3835.854248046875,0.4352127015590668,0.6481441855430603,0.7739845514297485
718,718,0,33.95906388759613,55.4374098777771,68.99510025978088,3551.8876953125,0.42973506450653076,0.6447880268096924,0.7803527116775513
719,719,0,38.54297697544098,55.03174662590027,72.73570895195007,3171.5146484375,0.45466941595077515,0.666686475276947,0.7938529253005981
720,720,0,36.751458048820496,59.46839451789856,73.17708730697632,2986.962890625,0.44874197244644165,0.6616589426994324,0.7873702049255371
721,721,0,39.634501934051514,61.053675413131714,69.66388821601868,3478.87353515625,0.45003262162208557,0.6602264642715454,0.7875450253486633
722,722,0,38.083821535110474,61.045825481414795,76.22349262237549,2920.33203125,0.4700479805469513,0.6849506497383118,0.8112035989761353
723,723,0,37.76887059211731,63.29643130302429,72.54290580749512,3653.048583984375,0.4632602632045746,0.6812505722045898,0.8017272353172302
724,724,0,36.65095567703247,59.25579071044922,73.20321202278137,3389.122802734375,0.4712181091308594,0.6831682920455933,0.8080426454544067
725,725,0,47.4035918712616,66.3900375366211,77.23231315612793,3225.83349609375,0.473337322473526,0.6779978275299072,0.8031526803970337
726,726,0,36.37011647224426,56.17712140083313,70.51792740821838,3018.28515625,0.4357936680316925,0.6549056172370911,0.7874774932861328
727,727,0,39.0789657831192,58.2045316696167,68.72148513793945,3030.518798828125,0.44999730587005615,0.6768951416015625,0.7993797063827515
728,728,0,33.925849199295044,53.0698299407959,67.5012469291687,2806.1806640625,0.44300156831741333,0.6493948698043823,0.780305027961731
729,729,0,36.17243468761444,59.80460047721863,74.27147030830383,3056.510986328125,0.45569536089897156,0.6696482300758362,0.7930467128753662
730,730,0,42.0360803604126,60.519033670425415,72.9588508605957,2739.437255859375,0.45792901515960693,0.6770751476287842,0.7994588017463684
731,731,0,37.73360252380371,58.3631694316864,70.87989449501038,3247.974365234375,0.4535827934741974,0.6694391965866089,0.7995287179946899
732,732,0,36.190855503082275,60.465008020401,74.56452250480652,2918.75830078125,0.4621369242668152,0.6627572774887085,0.7859498262405396
733,733,0,36.18031144142151,59.06212329864502,73.32552075386047,2917.119384765625,0.45207905769348145,0.6688277721405029,0.7896263003349304
734,734,0,36.1935555934906,54.41917181015015,69.5188581943512,2764.0595703125,0.44647157192230225,0.6642083525657654,0.7911027669906616
735,735,0,38.89004588127136,54.16998267173767,68.50113272666931,2774.467041015625,0.4457399845123291,0.6546571254730225,0.7880527973175049
736,736,0,32.99749195575714,54.02675271034241,66.18882417678833,2509.62841796875,0.4438028931617737,0.6576430797576904,0.7791692614555359
737,737,0,40.373292565345764,58.42299461364746,71.91328406333923,3037.095458984375,0.44614377617836,0.6667746305465698,0.7949337959289551
738,738,0,42.20568537712097,59.555262327194214,74.75388646125793,2679.5751953125,0.46212780475616455,0.6704496741294861,0.7993143796920776
739,739,0,34.84994173049927,53.151243925094604,66.46161079406738,2903.3759765625,0.4458828568458557,0.6590863466262817,0.7834662795066833
740,740,0,39.10851180553436,61.05026602745056,73.18273186683655,2722.750732421875,0.4830205738544464,0.6917850971221924,0.802680492401123
741,741,0,33.56640636920929,52.806156873703,67.14910864830017,2565.95068359375,0.4437311291694641,0.6577121615409851,0.7826988697052002
742,742,0,37.63623833656311,57.90029764175415,68.61124038696289,2656.152587890625,0.45258843898773193,0.6664474010467529,0.7932074666023254
743,743,0,40.23321866989136,61.083078384399414,72.32959866523743,2839.0419921875,0.46461257338523865,0.6860443353652954,0.8078160285949707
744,744,0,34.42305624485016,54.0929913520813,68.91928315162659,3350.52490234375,0.4673622250556946,0.6730701327323914,0.8023138642311096
745,745,0,40.680161118507385,57.7123761177063,71.32551670074463,1320.12890625,0.4577694833278656,0.6799148321151733,0.8050100803375244
746,746,0,35.72414815425873,53.87936234474182,67.43844151496887,4400.99609375,0.4408223032951355,0.6529099345207214,0.7843563556671143
747,747,0,40.3347373008728,60.32344102859497,70.5603837966919,4122.4765625,0.436963826417923,0.6613445281982422,0.7825558185577393
748,748,0,37.41927146911621,57.544106245040894,71.44100069999695,2156.13330078125,0.43365901708602905,0.6498397588729858,0.779477596282959
749,749,0,39.21946883201599,55.86779713630676,68.0791974067688,4955.71533203125,0.45343270897865295,0.6622065901756287,0.7777312994003296
750,750,0,39.68879580497742,58.92321467399597,70.8532452583313,3841.406005859375,0.45601820945739746,0.6601102948188782,0.7875593900680542
751,751,0,34.182411432266235,56.14102482795715,70.10883688926697,4718.04638671875,0.4567369818687439,0.6676896810531616,0.7953949570655823
752,752,0,37.44328320026398,58.242857456207275,69.21876668930054,4381.990234375,0.4480281472206116,0.6643131375312805,0.7877435684204102
753,753,0,36.29106283187866,56.97541832923889,70.76267600059509,5178.97705078125,0.46058812737464905,0.6693339943885803,0.7932993769645691
754,754,0,38.380610942840576,57.227885723114014,69.26659941673279,3985.369140625,0.4451364576816559,0.6701111197471619,0.7983748912811279
755,755,0,40.25314450263977,63.96089196205139,74.36489462852478,5201.39794921875,0.4545108675956726,0.6808657050132751,0.8029814958572388
756,756,0,41.57045781612396,61.089301109313965,70.54556608200073,5346.85595703125,0.4558722972869873,0.6667026877403259,0.7931952476501465
757,757,0,39.00512158870697,58.774566650390625,70.79430222511292,3582.94384765625,0.4507530927658081,0.6549357175827026,0.7900595664978027
758,758,0,38.13735544681549,57.3624312877655,70.26380896568298,3865.431396484375,0.4520615339279175,0.6605185270309448,0.7871976494789124
759,759,0,36.780551075935364,54.44229245185852,66.41883850097656,3928.47119140625,0.43780380487442017,0.6508146524429321,0.7820512056350708
760,760,0,39.567288756370544,56.094956398010254,69.23737525939941,3236.365966796875,0.43793389201164246,0.6580284833908081,0.7856395244598389
761,761,0,38.10996115207672,57.42984414100647,67.47845411300659,3455.483642578125,0.45219865441322327,0.6665831804275513,0.7846929430961609
762,762,0,41.542890667915344,64.9089515209198,76.39232277870178,3276.645263671875,0.44624072313308716,0.6783913969993591,0.806546688079834
763,763,0,36.508068442344666,55.69511651992798,67.708420753479,3074.99072265625,0.44962844252586365,0.6624420881271362,0.7866637706756592
764,764,0,39.86576497554779,56.88903331756592,67.57329106330872,2834.349365234375,0.45589712262153625,0.6652883291244507,0.7900002002716064
765,765,0,46.77048623561859,65.08010029792786,74.4290292263031,3000.60986328125,0.449004203081131,0.6591924428939819,0.7939708232879639
766,766,0,41.767486929893494,59.82564687728882,73.84355068206787,2362.250244140625,0.44341936707496643,0.660011887550354,0.7943126559257507
767,767,0,41.81275963783264,57.41828680038452,69.98456120491028,3098.548095703125,0.4353644847869873,0.649604082107544,0.7797967791557312
768,768,0,35.17390787601471,50.70164203643799,62.79146075248718,1965.486328125,0.4363478124141693,0.6540465354919434,0.7836586236953735
769,769,0,42.59881377220154,57.49020576477051,72.07484841346741,4247.23486328125,0.4327438771724701,0.6432546377182007,0.7784948945045471
770,770,0,37.99043297767639,61.27026081085205,73.64593744277954,3457.92236328125,0.42585277557373047,0.6541674137115479,0.7856739163398743
771,771,0,42.08155572414398,60.14435887336731,71.18540406227112,4254.9345703125,0.4380655884742737,0.6483659744262695,0.773456335067749
772,772,0,37.638846039772034,53.27020883560181,65.81865549087524,4000.303466796875,0.436605840921402,0.6558253169059753,0.7866236567497253
773,773,0,39.121317863464355,62.01002597808838,74.75654482841492,3632.1201171875,0.4478517174720764,0.6617735624313354,0.7826908826828003
774,774,0,42.060232162475586,61.708080768585205,72.80383110046387,3553.62841796875,0.45718738436698914,0.6702796220779419,0.7971292734146118
775,775,0,39.520761370658875,60.793375968933105,70.46888470649719,2973.020751953125,0.4301316738128662,0.6455113887786865,0.7724504470825195
776,776,0,40.00280499458313,58.625102043151855,71.49641513824463,3151.01953125,0.46167314052581787,0.674396276473999,0.8007620573043823
777,777,0,41.90344214439392,63.25569748878479,75.50930976867676,2637.49609375,0.450105220079422,0.6646141409873962,0.7952917218208313
778,778,0,41.973212361335754,59.188878536224365,70.83293199539185,2847.9384765625,0.4603644013404846,0.6739640235900879,0.7949055433273315
779,779,0,42.169639468193054,56.59891366958618,65.57080149650574,2509.221435546875,0.4639538526535034,0.6725245714187622,0.7973564267158508
780,780,0,40.74224531650543,59.876394271850586,71.25323414802551,2495.14794921875,0.4559272825717926,0.6759390830993652,0.7939456701278687
781,781,0,37.984344363212585,59.51731204986572,71.42524719238281,2773.523193359375,0.4454672336578369,0.6599069237709045,0.7947695255279541
782,782,0,41.73916280269623,58.557796478271484,69.93422508239746,2047.14697265625,0.45245125889778137,0.6624968647956848,0.7850444316864014
783,783,0,34.45976674556732,57.59066343307495,68.71964931488037,3056.345947265625,0.46116119623184204,0.6635154485702515,0.774151623249054
784,784,0,37.13701069355011,60.38276553153992,72.75026440620422,2383.9765625,0.461713045835495,0.6742837429046631,0.7906329035758972
785,785,0,43.93216371536255,62.547093629837036,73.2322096824646,2808.163818359375,0.45268765091896057,0.6690959334373474,0.789289116859436
786,786,0,42.95112192630768,61.65221929550171,70.72255611419678,2273.545166015625,0.4633936882019043,0.674889862537384,0.8011780977249146
787,787,0,38.6182576417923,53.119415044784546,64.95271921157837,3040.70654296875,0.4399948716163635,0.6570904850959778,0.7802743911743164
788,788,0,36.173948645591736,55.44763803482056,70.69952487945557,2233.14306640625,0.4294111728668213,0.6510410904884338,0.7881550788879395
789,789,0,37.78686225414276,61.28862500190735,70.69036960601807,3664.66259765625,0.4418646991252899,0.6596815586090088,0.7838138341903687
790,790,0,40.15761911869049,57.878971099853516,67.77002811431885,3214.926025390625,0.44175031781196594,0.6535959243774414,0.780377984046936
791,791,0,39.42786157131195,58.485251665115356,70.92826962471008,2861.734619140625,0.43684032559394836,0.6531658172607422,0.7844473123550415
792,792,0,41.06876850128174,58.81193280220032,71.3607668876648,2986.740478515625,0.4479737877845764,0.652331531047821,0.7865022420883179
793,793,0,38.768213987350464,57.39283561706543,68.74885559082031,2445.162841796875,0.4318218529224396,0.657637357711792,0.7831684947013855
794,794,0,38.13430070877075,58.57454538345337,71.67974710464478,2829.358154296875,0.4672606885433197,0.6814265847206116,0.7977474331855774
795,795,0,40.56588113307953,58.376169204711914,71.72548174858093,2501.96435546875,0.44787025451660156,0.6560980677604675,0.7861534357070923
796,796,0,39.9713397026062,57.64153599739075,70.51772475242615,2819.04150390625,0.44535231590270996,0.6590054035186768,0.7840479016304016
797,797,0,41.84527397155762,61.475950479507446,73.39807748794556,2385.865478515625,0.4586225152015686,0.6663329601287842,0.7935415506362915
798,798,0,45.75798213481903,61.50311231613159,72.9728639125824,2325.349609375,0.465446412563324,0.6773346662521362,0.8052603006362915
