,basics_off,batch,epoch,loss,mean_jaccard_similarity,spells_off
80,2.780513286590576,80,2,9.185378074645996,0.5844336152076721,9.549003601074219
81,2.6284432411193848,81,2,8.567720413208008,0.5875363349914551,9.263914108276367
82,2.676248550415039,82,2,8.602822303771973,0.5800862908363342,9.651016235351562
83,2.7089059352874756,83,2,8.813270568847656,0.5832904577255249,9.759093284606934
84,2.5180304050445557,84,2,8.095866203308105,0.5848926901817322,9.22393798828125
85,2.5859694480895996,85,2,8.405914306640625,0.5800129175186157,9.372426986694336
86,2.5838890075683594,86,2,8.670451164245605,0.5862532258033752,9.522554397583008
87,2.7627274990081787,87,2,9.1055908203125,0.5822142362594604,9.141707420349121
88,2.5438215732574463,88,2,8.549688339233398,0.5786636471748352,9.2805757522583
89,2.677631378173828,89,2,8.787995338439941,0.5960776805877686,9.217151641845703
90,2.920409917831421,90,2,9.418115615844727,0.5736170411109924,9.595059394836426
91,2.5798299312591553,91,2,8.68118667602539,0.5834115743637085,9.227371215820312
92,2.6117231845855713,92,2,8.616729736328125,0.5694582462310791,9.440469741821289
93,2.6638121604919434,93,2,8.703558921813965,0.583081066608429,9.66438102722168
94,2.684976100921631,94,2,9.206748962402344,0.5662364363670349,10.09078598022461
95,2.5857856273651123,95,2,8.47584342956543,0.5754501819610596,9.660550117492676
96,2.6750669479370117,96,2,8.765865325927734,0.5656911730766296,9.736165046691895
97,2.580303907394409,97,2,9.149885177612305,0.5814186334609985,9.767598152160645
98,2.731858730316162,98,2,9.145930290222168,0.5703660249710083,9.897127151489258
99,2.649963855743408,99,2,8.447402000427246,0.6018808484077454,8.735889434814453
100,2.748173475265503,100,2,9.055559158325195,0.5813575983047485,9.120299339294434
101,2.69260311126709,101,2,8.746867179870605,0.5836862921714783,9.13839054107666
102,2.769423484802246,102,2,8.748353004455566,0.6017884016036987,8.901087760925293
103,2.655226707458496,103,2,8.917344093322754,0.5886433124542236,9.347667694091797
104,2.7613985538482666,104,2,9.07732105255127,0.6016038656234741,9.33373737335205
105,2.635322332382202,105,2,8.290538787841797,0.5849819779396057,9.171748161315918
106,2.493091583251953,106,2,8.07925033569336,0.5848058462142944,9.311395645141602
107,2.484706163406372,107,2,8.225019454956055,0.5727970600128174,9.325784683227539
108,2.6657626628875732,108,2,8.59818172454834,0.5791455507278442,9.409321784973145
109,2.656277656555176,109,2,8.556300163269043,0.577643871307373,9.417093276977539
110,2.683441162109375,110,2,8.538837432861328,0.5843901038169861,9.335114479064941
111,2.494407892227173,111,2,8.304966926574707,0.5779938101768494,9.299572944641113
112,2.5654375553131104,112,2,8.569366455078125,0.5772349834442139,9.45421028137207
113,2.5850653648376465,113,2,8.53326416015625,0.5731680989265442,9.406172752380371
114,2.6412179470062256,114,2,8.378582954406738,0.5721339583396912,9.378990173339844
115,2.7827508449554443,115,2,8.598333358764648,0.5923996567726135,9.452912330627441
116,3.018230676651001,116,2,9.688806533813477,0.5931366682052612,9.911693572998047
117,2.812511920928955,117,2,8.992835998535156,0.5906939506530762,9.355990409851074
118,2.4815661907196045,118,2,8.100018501281738,0.5906890630722046,9.310774803161621
119,2.8412487506866455,119,2,9.63467788696289,0.5890774130821228,9.616785049438477
120,2.8450520038604736,120,2,9.187663078308105,0.5877420902252197,9.553210258483887
121,2.5696756839752197,121,2,8.239107131958008,0.5993558168411255,9.024654388427734
122,2.5694398880004883,122,2,8.945460319519043,0.5630818605422974,9.546937942504883
123,2.751024007797241,123,2,8.865532875061035,0.5726529359817505,9.489543914794922
124,2.6076388359069824,124,2,8.637700080871582,0.5968853831291199,9.319512367248535
125,2.6354048252105713,125,2,8.877503395080566,0.5850897431373596,9.542252540588379
126,2.8088340759277344,126,2,9.902067184448242,0.576260507106781,9.966248512268066
127,2.574808120727539,127,2,8.76279354095459,0.5888043642044067,9.697428703308105
128,2.529690742492676,128,2,8.936537742614746,0.5643010139465332,9.58883285522461
129,2.670072555541992,129,2,8.504321098327637,0.5858471989631653,9.39993667602539
130,2.473520278930664,130,2,8.308847427368164,0.5877554416656494,9.187764167785645
131,2.5840907096862793,131,2,8.614226341247559,0.585913360118866,9.13276481628418
132,2.810298204421997,132,2,9.029669761657715,0.5916640758514404,9.200767517089844
133,2.5761992931365967,133,2,8.49030590057373,0.5935348272323608,9.280322074890137
134,2.73844313621521,134,2,9.012153625488281,0.5862379670143127,9.434298515319824
135,2.6753344535827637,135,2,9.101014137268066,0.5800012350082397,9.421955108642578
136,2.713409185409546,136,2,8.768896102905273,0.5933006405830383,9.25948715209961
137,2.775059223175049,137,2,8.788788795471191,0.5819717049598694,9.432270050048828
138,2.594301223754883,138,2,8.49539852142334,0.5914479494094849,9.27118968963623
139,2.8352513313293457,139,2,9.745047569274902,0.5692561864852905,9.802787780761719
140,2.658390522003174,140,2,9.030906677246094,0.5924577713012695,9.682451248168945
141,2.799406051635742,141,2,9.42254638671875,0.5837072730064392,9.96024227142334
142,2.642428159713745,142,2,9.231593132019043,0.5534023642539978,9.885222434997559
143,2.6185905933380127,143,2,8.468067169189453,0.5777043104171753,9.700357437133789
144,2.8005597591400146,144,2,9.27482795715332,0.5793367624282837,9.708857536315918
145,2.622887372970581,145,2,8.63228988647461,0.5868602395057678,9.481268882751465
146,2.469911813735962,146,2,8.278264045715332,0.5867283344268799,9.26343059539795
147,2.7046892642974854,147,2,8.8149995803833,0.6000913381576538,9.097908973693848
148,2.7209675312042236,148,2,9.126944541931152,0.5856081247329712,9.219730377197266
149,2.6849470138549805,149,2,9.262121200561523,0.5671864151954651,9.16816520690918
150,2.503035068511963,150,2,8.370012283325195,0.5930448770523071,8.934722900390625
151,2.73380446434021,151,2,8.971776008605957,0.5943295359611511,9.016165733337402
152,2.4648897647857666,152,2,8.141328811645508,0.6055994033813477,8.877073287963867
153,2.582793712615967,153,2,8.56815242767334,0.5740779638290405,9.30451774597168
154,2.7228212356567383,154,2,8.972297668457031,0.5776200890541077,9.847000122070312
155,2.4228272438049316,155,2,8.150493621826172,0.5867135524749756,9.502584457397461
156,2.5900943279266357,156,2,8.664520263671875,0.5759279727935791,9.729320526123047
157,2.6609442234039307,157,2,8.944204330444336,0.5928376913070679,9.864348411560059
158,2.5548558235168457,158,2,8.524967193603516,0.5850309729576111,9.46419906616211
159,2.6560425758361816,159,2,8.398551940917969,0.5910741090774536,8.98889446258545
160,2.889785051345825,160,2,9.85405158996582,0.5736327767372131,9.552838325500488
161,2.722738027572632,161,2,8.810870170593262,0.5754691958427429,9.063027381896973
162,2.816533327102661,162,2,9.381964683532715,0.5766705274581909,9.207523345947266
163,2.6950039863586426,163,2,8.762579917907715,0.6006581783294678,9.028796195983887
164,2.3845763206481934,164,2,7.939271926879883,0.597028911113739,9.200052261352539
165,2.6796841621398926,165,2,8.764200210571289,0.5779773592948914,9.340404510498047
166,2.5990867614746094,166,2,9.01994514465332,0.5623891353607178,10.16614818572998
167,2.7685751914978027,167,2,9.06483268737793,0.5722677707672119,10.071032524108887
168,2.886761426925659,168,2,9.184614181518555,0.5746729969978333,9.920816421508789
169,2.842604637145996,169,2,9.150558471679688,0.577689528465271,9.737404823303223
170,2.556737184524536,170,2,8.317981719970703,0.5889896154403687,9.533062934875488
171,2.741593837738037,171,2,8.91545295715332,0.5890108346939087,9.420374870300293
172,2.8147456645965576,172,2,9.129270553588867,0.5847429037094116,9.114874839782715
173,2.5826773643493652,173,2,8.573639869689941,0.5847469568252563,9.0524320602417
174,2.4848670959472656,174,2,8.167404174804688,0.6039122343063354,8.810461044311523
175,2.437058687210083,175,2,7.901116371154785,0.5866614580154419,8.8342924118042
176,2.6458921432495117,176,2,8.558709144592285,0.5916935801506042,9.006633758544922
177,2.4996566772460938,177,2,8.407560348510742,0.5804697275161743,9.062273979187012
178,2.5998778343200684,178,2,8.729846000671387,0.577328085899353,9.276321411132812
179,2.4157040119171143,179,2,8.025908470153809,0.5883277654647827,9.287734031677246
180,2.4862067699432373,180,2,8.38732624053955,0.5708456039428711,9.592671394348145
181,2.6932008266448975,181,2,8.929475784301758,0.576087236404419,9.793496131896973
182,2.56406831741333,182,2,8.478730201721191,0.5795433521270752,9.58980941772461
183,2.6155800819396973,183,2,8.54298210144043,0.5840122699737549,9.728228569030762
184,2.815056562423706,184,2,9.45116138458252,0.5780026912689209,9.995038032531738
185,2.4278783798217773,185,2,8.358256340026855,0.5700386762619019,9.42508602142334
186,2.5606300830841064,186,2,8.33709716796875,0.5978050231933594,9.08289623260498
187,2.641162395477295,187,2,8.685782432556152,0.5733469724655151,9.33540153503418
188,2.654989004135132,188,2,8.786808013916016,0.5968812704086304,9.545072555541992
189,2.6991724967956543,189,2,9.990251541137695,0.5791544914245605,9.678237915039062
190,2.734326124191284,190,2,8.780685424804688,0.6044542789459229,9.109481811523438
191,2.96095609664917,191,2,9.606853485107422,0.5878961682319641,9.418478965759277
192,2.7321314811706543,192,2,9.009808540344238,0.5779930353164673,9.29806137084961
193,2.498782157897949,193,2,8.251738548278809,0.5820664167404175,9.39520263671875
194,2.3695781230926514,194,2,8.157294273376465,0.5757206678390503,9.453094482421875
195,2.4612298011779785,195,2,8.05321979522705,0.5817492008209229,9.359241485595703
196,2.930087089538574,196,2,9.779194831848145,0.5513991713523865,9.792295455932617
197,2.5982863903045654,197,2,8.503527641296387,0.5617173314094543,9.511428833007812
198,2.620217800140381,198,2,8.773873329162598,0.567268967628479,9.599695205688477
199,2.612989902496338,199,2,8.96515941619873,0.5814384818077087,9.502836227416992
200,2.5412838459014893,200,2,8.389213562011719,0.572819709777832,9.51649284362793
201,2.519456624984741,201,2,8.26294231414795,0.5932567119598389,9.416009902954102
202,2.474210739135742,202,2,8.191156387329102,0.5919637680053711,9.366412162780762
203,2.5191354751586914,203,2,8.373984336853027,0.5783032178878784,9.393152236938477
204,2.421109199523926,204,2,8.143902778625488,0.5905682444572449,9.172740936279297
205,2.5015735626220703,205,2,8.229662895202637,0.5777871608734131,9.308719635009766
206,2.546308994293213,206,2,8.397300720214844,0.589447021484375,9.24637222290039
207,2.5665643215179443,207,2,8.069745063781738,0.5793648958206177,9.187810897827148
208,2.29390025138855,208,2,7.812963962554932,0.5599451065063477,9.327259063720703
209,2.5135536193847656,209,2,8.777115821838379,0.5715579986572266,9.432917594909668
210,2.409670829772949,210,2,8.150317192077637,0.5834952592849731,9.486976623535156
211,2.776155948638916,211,2,9.022357940673828,0.5805517435073853,9.472373008728027
212,2.6401455402374268,212,2,8.356964111328125,0.5983800888061523,9.218405723571777
213,2.5106923580169678,213,2,8.368412017822266,0.5853897333145142,9.182234764099121
214,2.594961166381836,214,2,8.373542785644531,0.5971959829330444,9.303030967712402
215,2.732740879058838,215,2,8.786896705627441,0.5834258198738098,9.53726863861084
216,2.8065288066864014,216,2,9.268107414245605,0.6034709215164185,9.329938888549805
217,2.8708157539367676,217,2,9.085143089294434,0.5846250057220459,9.02801513671875
218,2.454019069671631,218,2,7.662733554840088,0.6068203449249268,8.960147857666016
219,2.73535418510437,219,2,9.341584205627441,0.5660300850868225,9.698391914367676
220,2.6576054096221924,220,2,9.279438972473145,0.5892871022224426,9.495502471923828
221,2.580075740814209,221,2,8.47316837310791,0.5813566446304321,9.671478271484375
222,2.581636667251587,222,2,8.27772331237793,0.578047513961792,9.490818977355957
223,2.5761241912841797,223,2,8.287751197814941,0.5751802921295166,9.367729187011719
224,2.549389600753784,224,2,8.504620552062988,0.5715265274047852,9.61323070526123
225,2.573085308074951,225,2,8.328847885131836,0.5734456777572632,9.303278923034668
226,2.5553743839263916,226,2,8.314186096191406,0.5803636908531189,9.185768127441406
227,2.593233108520508,227,2,8.36116886138916,0.5829852819442749,9.444635391235352
228,2.574275016784668,228,2,8.389046669006348,0.58065265417099,9.18310260772705
229,2.612309455871582,229,2,8.351287841796875,0.5773512125015259,9.101333618164062
230,2.683875322341919,230,2,9.016190528869629,0.5853971242904663,9.47282600402832
231,2.4069972038269043,231,2,8.280110359191895,0.579184353351593,9.225476264953613
232,2.3651063442230225,232,2,7.806825637817383,0.5781538486480713,9.116731643676758
233,2.5978434085845947,233,2,8.342855453491211,0.6019452810287476,8.979945182800293
234,2.4419775009155273,234,2,7.88185453414917,0.5899321436882019,9.031230926513672
235,2.4775118827819824,235,2,8.234289169311523,0.5963767766952515,9.370023727416992
236,2.342911958694458,236,2,7.693092346191406,0.5840993523597717,9.184042930603027
237,2.527700901031494,237,2,9.021835327148438,0.565351128578186,9.827522277832031
238,2.546344041824341,238,2,8.36479663848877,0.5739033818244934,9.487359046936035
239,2.494096040725708,239,2,8.347444534301758,0.5854412317276001,9.60230827331543
240,2.7029526233673096,240,2,9.206443786621094,0.5750883221626282,9.909906387329102
241,2.3586983680725098,241,2,8.235603332519531,0.5717020630836487,9.442598342895508
242,2.7290666103363037,242,2,8.77878475189209,0.5738928318023682,9.62090015411377
243,2.452519655227661,243,2,7.785584449768066,0.5892831087112427,9.098967552185059
244,2.816848039627075,244,2,9.293305397033691,0.584532618522644,9.813674926757812
245,2.607851505279541,245,2,8.872575759887695,0.582423746585846,9.550045013427734
246,2.543431520462036,246,2,8.220663070678711,0.5905753970146179,9.33841323852539
247,2.494704484939575,247,2,8.530241966247559,0.5836437940597534,9.481216430664062
248,2.731666326522827,248,2,8.7802152633667,0.5910605788230896,9.441600799560547
249,2.645871877670288,249,2,8.741588592529297,0.5865147113800049,9.41724681854248
250,2.7379343509674072,250,2,9.285810470581055,0.5835714340209961,9.39808177947998
251,2.6380393505096436,251,2,8.567525863647461,0.5982007384300232,9.333812713623047
252,2.6454434394836426,252,2,8.55016803741455,0.5905953049659729,9.176972389221191
253,2.4308176040649414,253,2,8.08454704284668,0.5714791417121887,9.234129905700684
254,2.5906262397766113,254,2,8.621115684509277,0.5742681622505188,9.507935523986816
255,2.5357556343078613,255,2,8.521324157714844,0.5890302658081055,9.347585678100586
256,2.6763548851013184,256,2,9.020737648010254,0.5740867257118225,9.45800495147705
257,2.6668946743011475,257,2,8.753905296325684,0.5820667743682861,9.26518726348877
258,2.593804359436035,258,2,8.427148818969727,0.5730539560317993,9.246904373168945
259,2.4651126861572266,259,2,8.337750434875488,0.5784173607826233,9.545170783996582
260,2.7490785121917725,260,2,8.96240520477295,0.5886269211769104,9.39388656616211
261,2.5835142135620117,261,2,8.776015281677246,0.5858277082443237,9.361352920532227
262,2.6410090923309326,262,2,8.811694145202637,0.5812338590621948,9.774972915649414
263,2.698822498321533,263,2,8.594769477844238,0.5898845195770264,9.213604927062988
264,2.5629355907440186,264,2,8.36410903930664,0.597108006477356,9.056053161621094
265,2.705439329147339,265,2,8.593502044677734,0.5954464673995972,9.056376457214355
266,2.7659811973571777,266,2,9.154613494873047,0.5736665725708008,9.351669311523438
267,2.737255096435547,267,2,8.986319541931152,0.5896204710006714,9.308944702148438
268,2.54184627532959,268,2,7.970468521118164,0.586239755153656,9.013038635253906
269,2.5705933570861816,269,2,8.172171592712402,0.5898618698120117,9.215785026550293
270,2.815828323364258,270,2,9.315461158752441,0.5787757039070129,9.746190071105957
271,2.4251229763031006,271,2,8.056066513061523,0.5796308517456055,9.387616157531738
272,2.4553122520446777,272,2,7.9567108154296875,0.586819589138031,9.26239013671875
273,2.7006185054779053,273,2,8.917508125305176,0.5808755159378052,9.631145477294922
274,2.6908957958221436,274,2,8.905912399291992,0.5726993083953857,9.697121620178223
275,2.593721389770508,275,2,8.580512046813965,0.5788882970809937,9.58253288269043
276,2.6468067169189453,276,2,8.503135681152344,0.5917285084724426,9.506665229797363
277,2.5896544456481934,277,2,8.433751106262207,0.5866823196411133,9.632526397705078
278,2.677319049835205,278,2,8.511892318725586,0.5744088888168335,9.562885284423828
279,2.623354434967041,279,2,8.774836540222168,0.5711867809295654,9.367647171020508
280,2.5689661502838135,280,2,8.521709442138672,0.590567946434021,9.235715866088867
281,2.3845701217651367,281,2,8.487510681152344,0.5808781981468201,9.32854175567627
282,2.378452777862549,282,2,7.9083356857299805,0.6041011810302734,8.990092277526855
283,2.5256574153900146,283,2,8.399611473083496,0.6061006188392639,8.842244148254395
284,2.727224111557007,284,2,8.89452075958252,0.5954027771949768,9.112906455993652
285,2.738353967666626,285,2,9.091948509216309,0.6038655042648315,9.298906326293945
286,2.637796640396118,286,2,8.928911209106445,0.5793917775154114,9.328354835510254
287,2.549201726913452,287,2,8.4028959274292,0.5972253084182739,9.419182777404785
288,2.5465140342712402,288,2,8.189326286315918,0.6081459522247314,9.246837615966797
289,2.863166570663452,289,2,9.46786117553711,0.5782183408737183,9.711240768432617
290,2.620781421661377,290,2,8.96638011932373,0.59161376953125,9.859932899475098
291,2.679702043533325,291,2,8.672429084777832,0.5733881592750549,9.6266508102417
292,2.3338825702667236,292,2,8.33835506439209,0.5567864775657654,9.695697784423828
293,2.420593738555908,293,2,7.667935848236084,0.5949195027351379,8.81671142578125
294,2.651994228363037,294,2,8.61574649810791,0.5770546793937683,9.128954887390137
295,2.429697036743164,295,2,8.232817649841309,0.5901138186454773,9.177411079406738
296,2.586608409881592,296,2,8.56667709350586,0.5722925662994385,9.202486038208008
297,2.6087207794189453,297,2,8.685615539550781,0.6046448945999146,9.482917785644531
298,2.3514554500579834,298,2,7.603315830230713,0.5829660892486572,9.01720142364502
299,2.683479070663452,299,2,8.959010124206543,0.5786330699920654,9.749290466308594
300,2.712005615234375,300,2,8.811984062194824,0.5838843584060669,9.47649097442627
301,2.7343063354492188,301,2,9.197431564331055,0.5730525255203247,9.840506553649902
302,2.4496424198150635,302,2,8.160067558288574,0.5932748913764954,9.63569450378418
303,2.448028326034546,303,2,8.094386100769043,0.5867712497711182,9.41881275177002
304,2.4899682998657227,304,2,8.288252830505371,0.5831661820411682,9.284781455993652
305,2.4849812984466553,305,2,7.885801792144775,0.6159041523933411,8.986921310424805
306,2.50895357131958,306,2,8.698840141296387,0.5780190229415894,9.285306930541992
307,2.604132652282715,307,2,8.614248275756836,0.5945388674736023,9.058666229248047
308,2.550623893737793,308,2,8.159820556640625,0.6213259696960449,8.622354507446289
309,2.375901699066162,309,2,7.918089389801025,0.6057964563369751,8.959854125976562
310,2.71079683303833,310,2,8.709880828857422,0.5993679761886597,9.028587341308594
311,2.4574544429779053,311,2,8.155810356140137,0.5885743498802185,9.14017105102539
312,2.7695658206939697,312,2,9.617734909057617,0.5921423435211182,9.369379043579102
313,2.502798080444336,313,2,8.349213600158691,0.5859137773513794,9.420012474060059
314,2.5846455097198486,314,2,8.4798583984375,0.5902386903762817,9.547574043273926
315,2.7286880016326904,315,2,8.979536056518555,0.5850821733474731,9.725330352783203
316,2.429708242416382,316,2,8.161748886108398,0.5918141007423401,9.441411018371582
317,2.8097989559173584,317,2,9.541756629943848,0.5843687057495117,9.479636192321777
318,2.576446294784546,318,2,8.36352825164795,0.594353199005127,9.058670043945312
319,2.6728808879852295,319,2,8.920940399169922,0.5875110626220703,9.22575855255127
320,2.5557665824890137,320,2,8.23498821258545,0.5835846662521362,8.945987701416016
321,2.70733904838562,321,2,9.124044418334961,0.5836047530174255,9.169057846069336
322,2.447148323059082,322,2,8.22537899017334,0.6048133373260498,9.105093955993652
323,2.686389446258545,323,2,8.779886245727539,0.5722273588180542,9.453229904174805
324,2.446155071258545,324,2,8.363114356994629,0.5797622203826904,9.7571382522583
325,2.567814826965332,325,2,8.493486404418945,0.5627379417419434,9.619222640991211
326,2.7170698642730713,326,2,8.840249061584473,0.5857452154159546,9.94698715209961
327,2.5795512199401855,327,2,8.697230339050293,0.5702409744262695,9.893857955932617
328,2.500739574432373,328,2,8.477494239807129,0.5626400113105774,9.699453353881836
329,2.615078926086426,329,2,7.926572322845459,0.5853570103645325,9.100303649902344
330,2.534733772277832,330,2,8.306671142578125,0.569728672504425,9.369176864624023
331,2.4918484687805176,331,2,8.356886863708496,0.5998375415802002,8.91666030883789
332,2.5839836597442627,332,2,8.453925132751465,0.5942051410675049,9.14055061340332
333,2.6805787086486816,333,2,9.163707733154297,0.5886287689208984,9.450153350830078
334,2.598412275314331,334,2,8.28187084197998,0.5856261253356934,9.086597442626953
335,2.666950225830078,335,2,9.087274551391602,0.590582549571991,9.488219261169434
336,2.4579052925109863,336,2,7.938715934753418,0.5943288803100586,9.12911605834961
337,2.5356411933898926,337,2,8.270026206970215,0.5831426382064819,9.40120792388916
338,2.6449620723724365,338,2,8.671882629394531,0.5809677243232727,9.548013687133789
339,2.4568541049957275,339,2,8.185932159423828,0.5907877683639526,9.270851135253906
340,2.7506520748138428,340,2,9.024896621704102,0.5923703908920288,9.247623443603516
341,2.5981059074401855,341,2,8.582273483276367,0.5857006311416626,9.365554809570312
342,2.7677769660949707,342,2,8.578983306884766,0.5958815217018127,9.103744506835938
343,2.8466687202453613,343,2,9.442687034606934,0.5723079442977905,9.759672164916992
344,2.763566255569458,344,2,8.909333229064941,0.5837591290473938,9.139209747314453
345,2.6019763946533203,345,2,8.75110149383545,0.5818051099777222,9.660970687866211
346,2.702418565750122,346,2,8.727066993713379,0.598105788230896,9.325460433959961
347,2.642333507537842,347,2,8.34958267211914,0.5988466739654541,9.18164348602295
348,2.746326446533203,348,2,8.992375373840332,0.5730162858963013,9.7107572555542
349,2.6922736167907715,349,2,8.932589530944824,0.5841261148452759,9.592671394348145
350,2.5821547508239746,350,2,8.35368824005127,0.5704965591430664,9.273975372314453
351,2.8342270851135254,351,2,9.252884864807129,0.5859682559967041,9.394186019897461
